ZIP,CITY,SUBDIVISION
43428,"Piles, les",ES-T
43594,"Pinell de Brai, el",ES-T
43423,"Pira",ES-T
43810,"Pla de Santa Maria, el",ES-T
43140,"Pobla de Mafumet, la",ES-T
43783,"Pobla de Massaluca, la",ES-T
43761,"Pobla de Montornès, la",ES-T
43376,"Poboleda",ES-T
43817,"Pont d'Armentera, el",ES-T
43739,"Porrera",ES-T
43774,"Pradell de la Teixeta",ES-T
43595,"Prat de Comte",ES-T
43320,"Pratdip",ES-T
43891,"Pratdip",ES-T
43816,"Querol",ES-T
43513,"Rasquera",ES-T
43886,"Renau",ES-T
43200,"Reus",ES-T
43201,"Reus",ES-T
43202,"Reus",ES-T
43203,"Reus",ES-T
43204,"Reus",ES-T
43206,"Reus",ES-T
43450,"Riba, la",ES-T
43790,"Riba-roja d'Ebre",ES-T
43762,"Riera de Gaià, la",ES-T
43390,"Riudecols",ES-T
43330,"Riudoms",ES-T
43426,"Rocafort de Queralt",ES-T
43883,"Roda de Barà",ES-T
43520,"Roquetes",ES-T
43529,"Roquetes",ES-T
43142,"Rourell, el",ES-T
43885,"Salomó",ES-T
43540,"Sant Carles de la Ràpita",ES-T
43548,"Sant Carles de la Ràpita",ES-T
43713,"Sant Jaume Dels Domenys",ES-T
43570,"Santa Bàrbara",ES-T
43420,"Santa Coloma de Queralt",ES-T
43710,"Santa Oliva",ES-T
43421,"Pontils",ES-T
43424,"Sarral",ES-T
43154,"Secuita, la",ES-T
43765,"Secuita, la",ES-T
43470,"Selva del Camp, la",ES-T
43449,"Senan",ES-T
43412,"Solivella",ES-T
43001,"Tarragona",ES-T
43002,"Tarragona",ES-T
43003,"Tarragona",ES-T
43004,"Tarragona",ES-T
43005,"Tarragona",ES-T
43006,"Tarragona",ES-T
43007,"Tarragona",ES-T
43008,"Tarragona",ES-T
43070,"Tarragona",ES-T
43071,"Tarragona",ES-T
43080,"Tarragona",ES-T
43100,"Tarragona",ES-T
43110,"Tarragona",ES-T
43130,"Tarragona",ES-T
43880,"Tarragona",ES-T
43511,"Tivenys",ES-T
43746,"Tivissa",ES-T
43792,"Torre de L'Espanyol, la",ES-T
43830,"Torredembarra",ES-T
43833,"Torredembarra",ES-T
43500,"Tortosa",ES-T
43510,"Tortosa",ES-T
43517,"Tortosa",ES-T
43527,"Tortosa",ES-T
43590,"Tortosa",ES-T
43599,"Tortosa",ES-T
43897,"Tortosa",ES-T
43550,"Ulldecona",ES-T
43559,"Ulldecona",ES-T
43363,"Ulldemolins",ES-T
43439,"Vallclara",ES-T
43144,"Vallmoll",ES-T
43491,"Valls",ES-T
43800,"Valls",ES-T
43890,"Vandellòs I L'Hospitalet de L'Infant",ES-T
43700,"Vendrell, el",ES-T
43729,"Vendrell, el",ES-T
43141,"Vilallonga del Camp",ES-T
43311,"Vilanova d'Escornalbou",ES-T
43312,"Vilanova d'Escornalbou",ES-T
43380,"Vilaplana",ES-T
43814,"Vila-rodona",ES-T
43480,"Vila-seca",ES-T
43481,"Vila-seca",ES-T
43490,"Vilaverd",ES-T
43375,"Vilella Alta, la",ES-T
43374,"Vilella Baixa, la",ES-T
43782,"Vilalba Dels Arcs",ES-T
43430,"Vimbodí",ES-T
43448,"Vimbodí",ES-T
43391,"Vinyols I Els Arcs",ES-T
43580,"Deltebre",ES-T
43877,"Sant Jaume d'Enveja",ES-T
43894,"Camarles",ES-T
43896,"Aldea, l'",ES-T
43840,"Salou",ES-T
43895,"Ampolla, l'",ES-T
44155,"Ababuj",ES-TE
44422,"Abejuela",ES-TE
44382,"Aguatón",ES-TE
44566,"Aguaviva",ES-TE
44156,"Aguilar del Alfambra",ES-TE
44549,"Alacón",ES-TE
44395,"Alba",ES-TE
44540,"Albalate del Arzobispo",ES-TE
44100,"Albarracín",ES-TE
44121,"Albarracín",ES-TE
44123,"Albarracín",ES-TE
44424,"Albentosa",ES-TE
44477,"Albentosa",ES-TE
44792,"Alcaine",ES-TE
44431,"Alcalá de la Selva",ES-TE
44432,"Alcalá de la Selva",ES-TE
44600,"Alcañiz",ES-TE
44660,"Alcañiz",ES-TE
44661,"Alcañiz",ES-TE
44550,"Alcorisa",ES-TE
44160,"Alfambra",ES-TE
44150,"Aliaga",ES-TE
44157,"Aliaga",ES-TE
44158,"Aliaga",ES-TE
44369,"Almohaja",ES-TE
44134,"Alobras",ES-TE
44721,"Alpeñés",ES-TE
44145,"Allepuz",ES-TE
44509,"Alloza",ES-TE
44492,"Allueva",ES-TE
44212,"Anadón",ES-TE
44500,"Andorra (Teruel)",ES-TE
44421,"Arcos de las Salinas",ES-TE
44622,"Arens de Lledó",ES-TE
44165,"Argente",ES-TE
44547,"Ariño",ES-TE
44590,"Azaila",ES-TE
44491,"Bádenas",ES-TE
44320,"Báguena",ES-TE
44357,"Bañón",ES-TE
44220,"Barrachina",ES-TE
44588,"Beceite",ES-TE
44642,"Belmonte de San José",ES-TE
44232,"Bello",ES-TE
44556,"Berge",ES-TE
44314,"Blancas",ES-TE
44790,"Blesa",ES-TE
44563,"Bordón",ES-TE
44367,"Bronchales",ES-TE
44394,"Bueña",ES-TE
44330,"Burbáguena",ES-TE
44409,"Cabra de Mora",ES-TE
44610,"Calaceite",ES-TE
44200,"Calamocha",ES-TE
44210,"Calamocha",ES-TE
44211,"Calamocha",ES-TE
44391,"Calamocha",ES-TE
44392,"Calamocha",ES-TE
44495,"Calamocha",ES-TE
44496,"Calamocha",ES-TE
44570,"Calanda",ES-TE
44126,"Calomarde",ES-TE
44167,"Camañas",ES-TE
44191,"Camarena de la Sierra",ES-TE
44459,"Camarena de la Sierra",ES-TE
44350,"Caminreal",ES-TE
44359,"Caminreal",ES-TE
44140,"Cantavieja",ES-TE
44559,"Cañada de Benatanduz",ES-TE
44643,"Cañada de Verich, la",ES-TE
44168,"Cañada Vellida",ES-TE
44707,"Cañizar del Olivar",ES-TE
44231,"Castejón de Tornos",ES-TE
44706,"Castel de Cabra",ES-TE
44592,"Castelnou",ES-TE
44630,"Castelserás",ES-TE
44560,"Castellote",ES-TE
44562,"Castellote",ES-TE
44565,"Castellote",ES-TE
44147,"Cedrillas",ES-TE
44194,"Celadas",ES-TE
44370,"Cella",ES-TE
44651,"Cerollera, la",ES-TE
44640,"Codoñera, la",ES-TE
44193,"Corbalán",ES-TE
44791,"Cortes de Aragón",ES-TE
44358,"Cosa",ES-TE
44623,"Cretas",ES-TE
44557,"Crivillén",ES-TE
44141,"Cuba, la",ES-TE
44169,"Cuevas de Almudén",ES-TE
44162,"Cuevas Labradas",ES-TE
44770,"Escucha",ES-TE
44779,"Escucha",ES-TE
44558,"Estercuel",ES-TE
44490,"Ferreruela de Huerva",ES-TE
44440,"Formiche Alto",ES-TE
44441,"Formiche Alto",ES-TE
44650,"Fórnoles",ES-TE
44143,"Fortanete",ES-TE
44579,"Foz-calanda",ES-TE
44596,"Fresneda, la",ES-TE
44741,"Fuenferrada",ES-TE
44711,"Fuentes Calientes",ES-TE
44340,"Fuentes Claras",ES-TE
44415,"Fuentes de Rubielos",ES-TE
44587,"Fuentespalda",ES-TE
44110,"Gea de Albarracín",ES-TE
44114,"Griegos",ES-TE
44115,"Guadalaviar",ES-TE
44433,"Gúdar",ES-TE
44530,"Híjar",ES-TE
44213,"Huesa del Común",ES-TE
44142,"Iglesuela del Cid, la",ES-TE
44122,"Jabaloyas",ES-TE
44132,"Libros",ES-TE
44164,"Lidón",ES-TE
44412,"Linares de Mora",ES-TE
44493,"Loscos",ES-TE
44624,"Lledó",ES-TE
44420,"Manzanera",ES-TE
44423,"Manzanera",ES-TE
44730,"Martín del Río",ES-TE
44750,"Martín del Río",ES-TE
44564,"Mas de las Matas",ES-TE
44621,"Mazaleón",ES-TE
44159,"Miravete de la Sierra",ES-TE
44300,"Monreal del Campo",ES-TE
44652,"Monroyo",ES-TE
44700,"Montalbán",ES-TE
44709,"Montalbán",ES-TE
44146,"Monteagudo del Castillo",ES-TE
44368,"Monterde de Albarracín",ES-TE
44400,"Mora de Rubielos",ES-TE
44124,"Moscardón",ES-TE
44410,"Mosqueruela",ES-TE
44780,"Muniesa",ES-TE
44113,"Noguera de Albarracín",ES-TE
44414,"Nogueruelas",ES-TE
44233,"Odón",ES-TE
44312,"Ojos Negros",ES-TE
44313,"Ojos Negros",ES-TE
44478,"Olba",ES-TE
44479,"Olba",ES-TE
44548,"Oliete",ES-TE
44366,"Orihuela del Tremedal",ES-TE
44161,"Orrios",ES-TE
44708,"Palomar de Arroyos",ES-TE
44720,"Pancrudo",ES-TE
44586,"Peñarroya de Tastavins",ES-TE
44163,"Perales del Alfambra",ES-TE
44589,"Portellada, la",ES-TE
44315,"Pozuel del Campo",ES-TE
44510,"Puebla de Híjar, la",ES-TE
44511,"Puebla de Híjar, la",ES-TE
44450,"Puebla de Valverde, la",ES-TE
44411,"Puertomingalvo",ES-TE
44710,"Rillo",ES-TE
44712,"Rillo",ES-TE
44133,"Riodeva",ES-TE
44310,"Ródenas",ES-TE
44125,"Royuela",ES-TE
44166,"Rubielos de la Cérida",ES-TE
44470,"Rubielos de Mora",ES-TE
44793,"Salcedillo",ES-TE
44520,"Samper de Calanda",ES-TE
44480,"San Agustín",ES-TE
44390,"San Martín del Río",ES-TE
44360,"Santa Eulalia",ES-TE
44460,"Sarrión",ES-TE
44561,"Seno",ES-TE
44120,"Terriente",ES-TE
44001,"Teruel",ES-TE
44002,"Teruel",ES-TE
44003,"Teruel",ES-TE
44070,"Teruel",ES-TE
44071,"Teruel",ES-TE
44080,"Teruel",ES-TE
44190,"Teruel",ES-TE
44192,"Teruel",ES-TE
44195,"Teruel",ES-TE
44396,"Teruel",ES-TE
44397,"Teruel",ES-TE
44230,"Tornos",ES-TE
44221,"Torrecilla del Rebollar",ES-TE
44222,"Torrecilla del Rebollar",ES-TE
44653,"Torre de Arcas",ES-TE
44597,"Torre del Compte",ES-TE
44381,"Torremocha de Jiloca",ES-TE
44111,"Torres de Albarracín",ES-TE
44641,"Torrevelilla",ES-TE
44393,"Torrijo del Campo",ES-TE
44112,"Tramacastilla",ES-TE
44593,"Urrea de Gaén",ES-TE
44760,"Utrillas",ES-TE
44761,"Utrillas",ES-TE
44769,"Utrillas",ES-TE
44430,"Valbona",ES-TE
44594,"Valdealgorfa",ES-TE
44413,"Valdelinares",ES-TE
44620,"Valdeltormo",ES-TE
44580,"Valderrobres",ES-TE
44595,"Valjunquera",ES-TE
44494,"Villahermosa del Campo",ES-TE
44223,"Villanueva del Rebollar de la Sierra",ES-TE
44311,"Villar del Salz",ES-TE
44380,"Villarquemado",ES-TE
44144,"Villarroya de los Pinares",ES-TE
44130,"Villastar",ES-TE
44131,"Villel",ES-TE
44591,"Vinaceite",ES-TE
44740,"Vivel del Río Martín",ES-TE
44742,"Vivel del Río Martín",ES-TE
45110,"Ajofrín",ES-TO
45240,"Alameda de la Sagra",ES-TO
45522,"Albarreal de Tajo",ES-TO
45523,"Alcabón",ES-TO
45687,"Alcañizo",ES-TO
45662,"Alcaudete de la Jara",ES-TO
45571,"Alcolea de Tajo",ES-TO
45908,"Aldea En Cabo",ES-TO
45661,"Aldeanueva de Barbarroya",ES-TO
45575,"Aldeanueva de San Bartolomé",ES-TO
45631,"Almendral de la Cañada",ES-TO
45420,"Almonacid de Toledo",ES-TO
45900,"Almorox",ES-TO
45250,"Añover de Tajo",ES-TO
45182,"Arcicóllar",ES-TO
45122,"Argés",ES-TO
45525,"Barcience",ES-TO
45593,"Bargas",ES-TO
45660,"Belvís de la Jara",ES-TO
45222,"Borox",ES-TO
45634,"Buenaventura",ES-TO
45112,"Burguillos de Toledo",ES-TO
45521,"Burujón",ES-TO
45592,"Cabañas de la Sagra",ES-TO
45312,"Cabañas de Yepes",ES-TO
45890,"Cabezamesada",ES-TO
45595,"Calera y Chozas",ES-TO
45686,"Calera y Chozas",ES-TO
45695,"Calera y Chozas",ES-TO
45589,"Caleruela",ES-TO
45580,"Calzada de Oropesa",ES-TO
45180,"Camarena",ES-TO
45181,"Camarenilla",ES-TO
45578,"Campillo de la Jara, el",ES-TO
45720,"Camuñas",ES-TO
45642,"Cardiel de los Montes",ES-TO
45531,"Carmena",ES-TO
45533,"Carpio de Tajo, el",ES-TO
45216,"Carranque",ES-TO
45532,"Carriches",ES-TO
45542,"Casar de Escalona, el",ES-TO
45950,"Casarrubios del Monte",ES-TO
45124,"Casasbuenas",ES-TO
45641,"Castillo de Bayuela",ES-TO
45683,"Cazalegas",ES-TO
45680,"Cebolla",ES-TO
45214,"Cedillo del Condado",ES-TO
45637,"Cervera de los Montes",ES-TO
45314,"Ciruelos",ES-TO
45291,"Cobeja",ES-TO
45111,"Cobisa",ES-TO
45700,"Consuegra",ES-TO
45880,"Corral de Almaguer",ES-TO
45126,"Cuerva",ES-TO
45960,"Chozas de Canales",ES-TO
45113,"Chueca",ES-TO
45544,"Domingo Pérez",ES-TO
45311,"Dosbarrios",ES-TO
45540,"Erustes",ES-TO
45910,"Escalona",ES-TO
45517,"Escalonilla",ES-TO
45650,"Espinoso del Rey",ES-TO
45221,"Esquivias",ES-TO
45574,"Estrella, la",ES-TO
45510,"Fuensalida",ES-TO
45164,"Gálvez",ES-TO
45643,"Garciotum",ES-TO
45518,"Gerindote",ES-TO
45160,"Guadamur",ES-TO
45760,"Guardia, la",ES-TO
45663,"Herencias, las",ES-TO
45664,"Herencias, las",ES-TO
45588,"Herreruela de Oropesa",ES-TO
45465,"Hinojosa de San Vicente",ES-TO
45645,"Hinojosa de San Vicente",ES-TO
45159,"Hontanar",ES-TO
45919,"Hormigos",ES-TO
45511,"Huecas",ES-TO
45750,"Huerta de Valdecarábanos",ES-TO
45633,"Iglesuela, la",ES-TO
45200,"Illescas",ES-TO
45567,"Lagartera",ES-TO
45123,"Layos",ES-TO
45870,"Lillo",ES-TO
45212,"Lominchar",ES-TO
45684,"Lucillos",ES-TO
45710,"Madridejos",ES-TO
45590,"Magán",ES-TO
45692,"Malpica de Tajo",ES-TO
45460,"Manzaneque",ES-TO
45515,"Maqueda",ES-TO
45479,"Marjaliza",ES-TO
45636,"Marrupe",ES-TO
45430,"Mascaraque",ES-TO
45534,"Mata, la",ES-TO
45114,"Mazarambroz",ES-TO
45622,"Mejorada",ES-TO
45121,"Menasalbas",ES-TO
45128,"Menasalbas",ES-TO
45930,"Méntrida",ES-TO
45541,"Mesegar de Tajo",ES-TO
45830,"Miguel Esteban",ES-TO
45270,"Mocejón",ES-TO
45576,"Mohedas de la Jara",ES-TO
45685,"Montearagón",ES-TO
45620,"Montesclaros",ES-TO
45400,"Mora",ES-TO
45190,"Nambroca",ES-TO
45191,"Nambroca",ES-TO
45670,"Nava de Ricomalillo, la",ES-TO
45150,"Navahermosa",ES-TO
45610,"Navalcán",ES-TO
45573,"Navalmoralejo",ES-TO
45140,"Navalmorales, los",ES-TO
45130,"Navalucillos, los",ES-TO
45138,"Navalucillos, los",ES-TO
45139,"Navalucillos, los",ES-TO
45630,"Navamorcuende",ES-TO
45350,"Noblejas",ES-TO
45162,"Noez",ES-TO
45917,"Nombela",ES-TO
45519,"Novés",ES-TO
45230,"Numancia de la Sagra",ES-TO
45644,"Nuño Gómez",ES-TO
45300,"Ocaña",ES-TO
45280,"Olías del Rey",ES-TO
45340,"Ontígola",ES-TO
45109,"Orgaz",ES-TO
45450,"Orgaz",ES-TO
45560,"Oropesa",ES-TO
45569,"Oropesa",ES-TO
45543,"Otero",ES-TO
45213,"Palomeque",ES-TO
45290,"Pantoja",ES-TO
45611,"Parrillas",ES-TO
45918,"Pelahustán",ES-TO
45638,"Pepino",ES-TO
45161,"Polán",ES-TO
45512,"Portillo de Toledo",ES-TO
45840,"Puebla de Almoradiel, la",ES-TO
45516,"Puebla de Montalbán, la",ES-TO
45690,"Pueblanueva, la",ES-TO
45691,"Pueblanueva, la",ES-TO
45570,"Puente del Arzobispo, el",ES-TO
45577,"Puerto de San Vicente",ES-TO
45125,"Pulgar",ES-TO
45790,"Quero",ES-TO
45800,"Quintanar de la Orden",ES-TO
45514,"Quismondo",ES-TO
45640,"Real de San Vicente, el",ES-TO
45211,"Recas",ES-TO
45652,"Retamoso",ES-TO
45524,"Rielves",ES-TO
45674,"Robledo del Mazo",ES-TO
45675,"Robledo del Mazo",ES-TO
45676,"Robledo del Mazo",ES-TO
45677,"Robledo del Mazo",ES-TO
45678,"Robledo del Mazo",ES-TO
45770,"Romeral, el",ES-TO
45654,"San Bartolomé de las Abiertas",ES-TO
45165,"San Martín de Montalbán",ES-TO
45170,"San Martín de Pusa",ES-TO
45120,"San Pablo de los Montes",ES-TO
45646,"San Román de los Montes",ES-TO
45653,"Santa Ana de Pusa",ES-TO
45370,"Santa Cruz de la Zarza",ES-TO
45513,"Santa Cruz del Retamar",ES-TO
45909,"Santa Cruz del Retamar",ES-TO
45530,"Santa Olalla",ES-TO
45632,"Sartajada",ES-TO
45621,"Segurilla",ES-TO
45223,"Seseña",ES-TO
45224,"Seseña",ES-TO
45671,"Sevilleja de la Jara",ES-TO
45672,"Sevilleja de la Jara",ES-TO
45673,"Sevilleja de la Jara",ES-TO
45100,"Sonseca",ES-TO
45635,"Sotillo de las Palomas",ES-TO
45600,"Talavera de la Reina",ES-TO
45613,"Talavera de la Reina",ES-TO
45614,"Talavera de la Reina",ES-TO
45694,"Talavera de la Reina",ES-TO
45780,"Tembleque",ES-TO
45820,"Toboso, el",ES-TO
45001,"Toledo",ES-TO
45002,"Toledo",ES-TO
45003,"Toledo",ES-TO
45004,"Toledo",ES-TO
45005,"Toledo",ES-TO
45006,"Toledo",ES-TO
45007,"Toledo",ES-TO
45008,"Toledo",ES-TO
45070,"Toledo",ES-TO
45071,"Toledo",ES-TO
45080,"Toledo",ES-TO
45651,"Torrecilla de la Jara",ES-TO
45920,"Torre de Esteban Hambrán, la",ES-TO
45572,"Torrico",ES-TO
45500,"Torrijos",ES-TO
45163,"Totanés",ES-TO
45789,"Turleque",ES-TO
45217,"Ugena",ES-TO
45480,"Urda",ES-TO
45490,"Valmojado",ES-TO
45940,"Valmojado",ES-TO
45612,"Velada",ES-TO
45127,"Ventas Con Peña Aguilera, las",ES-TO
45183,"Ventas de Retamosa, las",ES-TO
45568,"Ventas de San Julián, las",ES-TO
45860,"Villacañas",ES-TO
45850,"Villa de Don Fadrique, la",ES-TO
45730,"Villafranca de los Caballeros",ES-TO
45520,"Villaluenga de la Sagra",ES-TO
45594,"Villamiel de Toledo",ES-TO
45440,"Villaminaya",ES-TO
45749,"Villamuelas",ES-TO
45810,"Villanueva de Alcardete",ES-TO
45410,"Villanueva de Bogas",ES-TO
45179,"Villarejo de Montalbán",ES-TO
45360,"Villarrubia de Santiago",ES-TO
45260,"Villaseca de la Sagra",ES-TO
45292,"Villaseca de la Sagra",ES-TO
45740,"Villasequilla",ES-TO
45310,"Villatobas",ES-TO
45215,"Viso de San Juan, el",ES-TO
45218,"Viso de San Juan, el",ES-TO
45470,"Yébenes, los",ES-TO
45220,"Yeles",ES-TO
45313,"Yepes",ES-TO
45529,"Yuncler",ES-TO
45591,"Yunclillos",ES-TO
45210,"Yuncos",ES-TO
45526,"Santo Domingo-caudilla",ES-TO
46140,"Ademuz",ES-V
46724,"Ador",ES-V
46729,"Ador",ES-V
46869,"Atzeneta d'Albaida",ES-V
46890,"Agullent",ES-V
46970,"Alaquàs",ES-V
46860,"Albaida",ES-V
46470,"Albal",ES-V
46687,"Albalat de la Ribera",ES-V
46135,"Albalat Dels Sorells",ES-V
46591,"Albalat Dels Tarongers",ES-V
46260,"Alberic",ES-V
46369,"Alborache",ES-V
46120,"Alboraya",ES-V
46128,"Alboraya",ES-V
46129,"Alboraya",ES-V
46550,"Albuixech",ES-V
46290,"Alcàsser",ES-V
46293,"Alcàntera de Xúquer",ES-V
46268,"Alzira",ES-V
46600,"Alzira",ES-V
46792,"Alzira",ES-V
46172,"Alcublas",ES-V
46250,"Alcúdia, l'",ES-V
46690,"Alcúdia de Crespins, l'",ES-V
46960,"Aldaia",ES-V
46910,"Alfafar",ES-V
46725,"Alfauir",ES-V
46148,"Alfara de Algimia",ES-V
46115,"Alfara del Patriarca",ES-V
46197,"Alfarp",ES-V
46893,"Alfarrasí",ES-V
46593,"Algar de Palancia",ES-V
46680,"Algemesí",ES-V
46230,"Alginet",ES-V
46132,"Almàssera",ES-V
46726,"Almiserà",ES-V
46723,"Almoines",ES-V
46440,"Almussafes",ES-V
46178,"Alpuente",ES-V
46715,"Alqueria de la Comtessa",ES-V
46162,"Andilla",ES-V
46820,"Anna",ES-V
46266,"Antella",ES-V
46179,"Aras de los Olmos",ES-V
46812,"Aielo de Malferit",ES-V
46842,"Aielo de Rugat",ES-V
46620,"Ayora",ES-V
46667,"Barxeta",ES-V
46758,"Barx",ES-V
46868,"Bèlgida",ES-V
46713,"Bellreguard",ES-V
49713,"Bellreguard",ES-ZA
46839,"Bellús",ES-V
46312,"Benagéber",ES-V
46180,"Benaguasil",ES-V
46510,"Benavites",ES-V
46722,"Beniarjó",ES-V
46844,"Beniatjar",ES-V
46838,"Benicolet",ES-V
46511,"Benifairó de Les Valls",ES-V
46418,"Benifairó de la Valldigna",ES-V
46791,"Benifairó de la Valldigna",ES-V
46450,"Benifaió",ES-V
46830,"Benigánim",ES-V
46291,"Benimodo",ES-V
46611,"Benimuslem",ES-V
46469,"Beniparrell",ES-V
46700,"Benirredrà",ES-V
46181,"Benisanó",ES-V
46117,"Bétera",ES-V
46127,"Bétera",ES-V
46825,"Bicorp",ES-V
46880,"Bocairent",ES-V
46822,"Bolbaite",ES-V
46131,"Bonrepòs I Mirambell",ES-V
46891,"Bufali",ES-V
46165,"Bugarra",ES-V
46360,"Buñol",ES-V
46100,"Burjassot",ES-V
46175,"Calles",ES-V
46330,"Camporrobles",ES-V
46339,"Camporrobles",ES-V
46650,"Canals",ES-V
46659,"Canals",ES-V
46813,"Canals",ES-V
46528,"Canet de Berenguer",ES-V
46529,"Canet de Berenguer",ES-V
46740,"Carcaixent",ES-V
46749,"Carcaixent",ES-V
46294,"Càrcer",ES-V
46240,"Carlet",ES-V
46147,"Casas Altas",ES-V
46146,"Casas Bajas",ES-V
46171,"Casinos",ES-V
46717,"Casinos",ES-V
46841,"Castelló de Rugat",ES-V
46141,"Castielfabib",ES-V
46142,"Castielfabib",ES-V
46144,"Castielfabib",ES-V
46196,"Catadau",ES-V
46315,"Caudete de las Fuentes",ES-V
46340,"Cofrentes",ES-V
46625,"Cofrentes",ES-V
46612,"Corbera",ES-V
46199,"Cortes de Pallás",ES-V
46390,"Quart de Poblet",ES-V
46394,"Quart de Poblet",ES-V
46930,"Quart de Poblet",ES-V
43837,"Quatretonda",ES-T
46837,"Quatretonda",ES-V
46400,"Cullera",ES-V
46408,"Cullera",ES-V
46409,"Cullera",ES-V
46176,"Chelva",ES-V
46351,"Chelva",ES-V
46821,"Chella",ES-V
46350,"Chera",ES-V
46380,"Cheste",ES-V
46950,"Xirivella",ES-V
46370,"Chiva",ES-V
46167,"Chulilla",ES-V
46710,"Daimús",ES-V
46174,"Domeño",ES-V
46198,"Dos Aguas",ES-V
46183,"Eliana, l'",ES-V
46810,"Enguera",ES-V
46811,"Enguera",ES-V
46661,"Ènova, l'",ES-V
46590,"Estivella",ES-V
46817,"Estubeny",ES-V
46512,"Faura",ES-V
46614,"Favara",ES-V
46635,"Fontanars Dels Alforins",ES-V
46134,"Foios",ES-V
46630,"Font de la Figuera, la",ES-V
46314,"Fuenterrobles",ES-V
46267,"Gavarda",ES-V
46701,"Gandia",ES-V
46702,"Gandia",ES-V
46703,"Gandia",ES-V
46704,"Gandia",ES-V
46728,"Gandia",ES-V
46730,"Gandia",ES-V
46894,"Genovés",ES-V
46166,"Gestalgar",ES-V
46149,"Gilet",ES-V
46110,"Godella",ES-V
46388,"Godelleta",ES-V
46814,"Granja de la Costera, la",ES-V
46610,"Guadassuar",ES-V
46711,"Guardamar de la Safor",ES-V
46624,"Jalance",ES-V
46770,"Xeraco",ES-V
46623,"Jarafuel",ES-V
46668,"Xàtiva",ES-V
46800,"Xàtiva",ES-V
46790,"Xeresa",ES-V
46160,"Llíria",ES-V
46909,"Llíria",ES-V
46393,"Loriguilla",ES-V
46173,"Losa del Obispo",ES-V
46613,"Llaurí",ES-V
46195,"Llombai",ES-V
46815,"Llosa de Ranes, la",ES-V
46368,"Macastre",ES-V
46940,"Manises",ES-V
46660,"Manuel",ES-V
46669,"Manuel",ES-V
46150,"Marines",ES-V
46163,"Marines",ES-V
46292,"Masalavés",ES-V
46560,"Massalfassar",ES-V
46130,"Massamagrell",ES-V
46133,"Meliana",ES-V
46920,"Mislata",ES-V
46008,"Moixent",ES-V
46640,"Moixent",ES-V
46649,"Moixent",ES-V
46113,"Moncada",ES-V
46116,"Moncada",ES-V
46192,"Montserrat d'Alcalà",ES-V
46892,"Montaverner",ES-V
46692,"Montesa",ES-V
46193,"Montroy",ES-V
46136,"Museros",ES-V
46118,"Náquera",ES-V
46119,"Náquera",ES-V
46823,"Navarrés",ES-V
46780,"Oliva",ES-V
46789,"Oliva",ES-V
46169,"Olocau",ES-V
46850,"Olleria, l'",ES-V
46870,"Ontinyent",ES-V
46200,"Paiporta",ES-V
46714,"Palmera",ES-V
46182,"Paterna",ES-V
46980,"Paterna",ES-V
46988,"Paterna",ES-V
46989,"Paterna",ES-V
46164,"Pedralba",ES-V
46501,"Petrés",ES-V
46210,"Picanya",ES-V
46220,"Picassent",ES-V
46225,"Picassent",ES-V
46229,"Picassent",ES-V
46712,"Piles",ES-V
46688,"Polinyà de Xúquer",ES-V
46721,"Potríes",ES-V
46137,"Pobla de Farnals, la",ES-V
46139,"Pobla de Farnals, la",ES-V
46840,"Pobla del Duc, la",ES-V
46185,"Pobla de Vallbona, la",ES-V
46187,"Pobla de Vallbona, la",ES-V
49185,"Pobla de Vallbona, la",ES-ZA
46670,"Pobla Llarga, la",ES-V
46540,"Puig",ES-V
46530,"Puçol",ES-V
46824,"Quesa",ES-V
46138,"Rafelbunyol",ES-V
46716,"Rafelcofer",ES-V
46666,"Rafelguaraf",ES-V
46843,"Ráfol de Salem",ES-V
46727,"Real de Gandía",ES-V
46767,"Real de Gandía",ES-V
46194,"Real de Montroi",ES-V
46352,"Requena",ES-V
46353,"Requena",ES-V
46354,"Requena",ES-V
46355,"Requena",ES-V
46356,"Requena",ES-V
46357,"Requena",ES-V
46391,"Requena",ES-V
46190,"Riba-roja de Túria",ES-V
46417,"Riola",ES-V
46111,"Rocafort",ES-V
46816,"Rotglà I Corberà",ES-V
46500,"Sagunt",ES-V
46520,"Sagunt",ES-V
46592,"Segart",ES-V
46295,"Sellent",ES-V
46392,"Siete Aguas",ES-V
46460,"Silla",ES-V
46750,"Simat de la Valldigna",ES-V
46320,"Sinarcas",ES-V
46430,"Sollana",ES-V
46439,"Sollana",ES-V
46168,"Sot de Xera",ES-V
46410,"Sueca",ES-V
46419,"Sueca",ES-V
46420,"Sueca",ES-V
46016,"Tavernes Blanques",ES-V
46760,"Tavernes de la Valldigna",ES-V
46622,"Teresa de Cofrentes",ES-V
46143,"Torrebaja",ES-V
46480,"Torrent",ES-V
46900,"Torrent",ES-V
46901,"Torrent",ES-V
46269,"Tous",ES-V
46177,"Tuéjar",ES-V
46389,"Turís",ES-V
46300,"Utiel",ES-V
46313,"Utiel",ES-V
46321,"Utiel",ES-V
46001,"València",ES-V
46002,"València",ES-V
46003,"València",ES-V
46004,"València",ES-V
46005,"València",ES-V
46006,"València",ES-V
46007,"València",ES-V
46009,"València",ES-V
46010,"València",ES-V
46011,"València",ES-V
46012,"València",ES-V
46013,"València",ES-V
46014,"València",ES-V
46015,"València",ES-V
46017,"València",ES-V
46018,"València",ES-V
46019,"València",ES-V
46020,"València",ES-V
